userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,time_rel_sec,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,path_after,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action,solution
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,105826,2,105.826,10,0,10,-100,65,-34.74957483,5.74844101,"[[1, 8, 1], [1, 9, 2], [4, 9, 1]]",1,0.044086141,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2]]",1.595,1.595,click,21,4,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,112636,1,112.636,0.972222222,16,5.74844101,4.78859548,64,10.97222222,0,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2]]",0.01884186,0.000830665,6,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2_8,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1]]",6.81,6.81,click,22,5,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,118973,2,118.973,0.5,24,100,100,63,-1.472222222,35.24948128,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1]]",0.001679192,1.39E-06,6,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_8,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2]]",6.337,6.337,click,23,6,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,120657,1,120.657,23.27795965,1,35.24948128,23.27795965,62,23.77795965,100,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2]]",0.231157769,3.22E-07,6,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_8,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1]]",1.684,1.684,click,24,7,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,122288,2,122.288,10,0,10,-100,61,-33.27795965,5.74844101,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1]]",1,3.22E-07,6,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",5_8,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",1.631,1.631,click,25,8,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,133950,2,133.95,-10,,,,,15.74844101,5.74844101,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",1,3.22E-07,6,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",11.662,11.662,click,,8,,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,147097,1,147.097,27.32553855,0,27.32553855,23.22222222,68,27.32553855,100,[],0.195581913,0.195581913,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_9,"[[4, 9, 1]]",13.147,24.809,reset,26,1,TRUE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,149029,2,149.029,10,0,10,-100,67,-37.32553855,39.5,"[[4, 9, 1]]",1,0.195581913,7,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",0_5,"[[4, 9, 1], [0, 5, 2]]",1.932,1.932,click,27,2,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,153654,1,153.654,3.594172336,4,39.5,23.22222222,66,13.59417234,0,"[[4, 9, 1], [0, 5, 2]]",0.031142511,0.006090912,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",2_9,"[[4, 9, 1], [0, 5, 2], [2, 9, 1]]",4.625,4.625,click,28,3,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,155261,2,155.261,100,0,100,100,65,-103.5941723,-100,"[[4, 9, 1], [0, 5, 2], [2, 9, 1]]",0.330404712,0.002012466,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",9_4,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2]]",1.607,1.607,click,29,4,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,156323,1,156.323,-100,0,-100,-100,64,0,0,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2]]",0.015625,3.14E-05,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 2, 0, 0]]",9_8,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2], [9, 8, 1]]",1.062,1.062,click,30,5,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,157910,2,157.91,100,0,100,43.45442318,63,0,10,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2], [9, 8, 1]]",0.424041548,1.33E-05,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2, 2, 2, 1, 0]]",9_3,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2], [9, 8, 1], [9, 3, 2]]",1.587,1.587,click,31,6,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,159889,2,159.889,-100,,,,,110,10,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2], [9, 8, 1], [9, 3, 2]]",0.424041548,5.65E-06,7,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 2, 2, 2, 2, 1, 0]]",,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [9, 4, 2], [9, 8, 1], [9, 3, 2]]",1.979,1.979,click,,6,,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,162003,1,162.003,0,37,27.32553855,23.22222222,68,0,0,[],1.43E-07,1.43E-07,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",9_4,"[[9, 4, 1]]",2.114,4.093,reset,32,1,TRUE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,164844,2,164.844,21.17361111,2,43.45442318,24.38424271,67,-21.17361111,10,"[[9, 4, 1]]",0.169227486,2.42E-08,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 0, 0]]",9_8,"[[9, 4, 1], [9, 8, 2]]",2.841,2.841,click,33,2,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,165728,1,165.728,10,0,10,-100,66,31.17361111,0,"[[9, 4, 1], [9, 8, 2]]",1,2.42E-08,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 0]]",9_9,"[[9, 4, 1], [9, 8, 2], [9, 9, 1]]",0.884,0.884,click,34,3,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,171168,2,171.168,43.45442318,0,43.45442318,24.38424271,65,-53.45442318,10,"[[9, 4, 1], [9, 8, 2], [9, 9, 1]]",0.412932426,1.00E-08,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",4_4,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2]]",5.44,5.44,click,35,4,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,173078,1,173.078,10,0,10,-100,64,53.45442318,0,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2]]",1,1.00E-08,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",5_4,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1]]",1.91,1.91,click,36,5,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,177398,2,177.398,23.19969482,1,29.02324166,23.19969482,63,-33.19969482,10,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1]]",0.187194008,1.87E-09,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",4_7,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",4.32,4.32,click,37,6,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,178176,1,178.176,10,0,10,-100,62,33.19969482,0,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2]]",1,1.87E-09,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 2, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",4_8,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",0.778,0.778,click,38,7,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,182313,1,182.313,10,,,,,-10,0,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",1,1.87E-09,8,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 2, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 1]]",,"[[9, 4, 1], [9, 8, 2], [9, 9, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1]]",4.137,4.137,click,,7,,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,183921,1,183.921,0.718021542,25,27.32553855,23.22222222,68,0.718021542,0,[],0.005139362,0.005139362,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",4_7,"[[4, 7, 1]]",1.608,5.745,reset,39,1,TRUE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,187759,2,187.759,100,0,100,100,67,-100.7180215,-100,"[[4, 7, 1]]",0.347517325,0.001786017,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",9_8,"[[4, 7, 1], [9, 8, 2]]",3.838,3.838,click,40,2,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,189530,1,189.53,-100,0,-100,-100,66,0,0,"[[4, 7, 1], [9, 8, 2]]",0.015151515,2.71E-05,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 2, 0]]",9_4,"[[4, 7, 1], [9, 8, 2], [9, 4, 1]]",1.771,1.771,click,41,3,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,click,1.59E+12,190658,2,190.658,100,0,100,30.28485308,65,0,27.32553855,"[[4, 7, 1], [9, 8, 2], [9, 4, 1]]",0.528000697,1.43E-05,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 0]]",9_9,"[[4, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",1.128,1.128,click,42,4,FALSE,1.59E+12,j9
9440877,10_easy_full,10,easy,full,validatedCorrect,reset,1.59E+12,191652,2,191.652,-100,,,,,127.3255385,27.32553855,"[[4, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",0.528000697,7.54E-06,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 2, 2, 2, 2, 2]]",,"[[4, 7, 1], [9, 8, 2], [9, 4, 1], [9, 9, 2]]",0.994,0.994,click,,4,,1.59E+12,j9
